REPORT_ID	RESERVATION_DATE	CHAR_RESERVATION_DATE	MARKET_CODE	CF_MARKET_CODE_SEQ	MARKET_CODE_DESC	S_DEF_ROOMS_DAY	S_DEF_ROOMS_MKT	S_REV_DAY	S_REV_MKT	DAY_ROOMS	TOT_ARR_DAY	TOT_ARR_MKT	ARRIVAL_RMS_DAY	ARR_RMS_MKT	GUEST_DAY	GUEST_MKT	DOUBLE_OCC_DAY	DOUBLE_OCC_MKT	SINGLE_OCC_DAY	SINGLE_OCC_MKT	PER_DOUBLE_MKT	PER_DOUBLE_OCC_DAY	PER_OCC_DAY	PER_OCC_MKT	CS_SUM_OO_MKT	CS_AVG_OO_DAY	NO_DEFINITE_ROOMS	ARRIVAL_RMS	NO_OF_GUESTS	SINGLE_OCCUPANCY	MULTI_OCCUPANCY	TOTAL_REVENUE	OO_ROOMS	PRINT_NO_OF_ROOMS	GET_ARR	PER_OCC	MULTI_OCC_PER
41390930	02-MAY-22	02-05-22	ATP	ATP	ATP	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	BPR	BPR	BPR	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	CMP	CMP	CMP	77	178	25742.79	0		334.321948	0	7	5	102	404	18	167	59	11	93.8202247	23.3766234	32.3529412	.201544419	2450	10	3	1	4	2	1	0	10	3	0	1.26050420	33.3333333
41390930	02-MAY-22	02-05-22	CNT	CNT	CNT	77	244	25742.79	0		334.321948	0	7	45	102	651	18	202	59	42	82.7868852	23.3766234	32.3529412	.276274372	2450	10	5	2	11	2	3	0	10	5	0	2.10084034	60
41390930	02-MAY-22	02-05-22	COM	COM	COM	77	260	25742.79	158129.86		334.321948	608.191769	7	82	102	690	18	232	59	28	89.2307692	23.3766234	32.3529412	.294390724	2450	10	9	0	21	1	8	5745.45	10	9	638.3833333333333333333333333333333333	3.78151261	88.8888889
41390930	02-MAY-22	02-05-22	DIS	DIS	DIS	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	GAS	GAS	GAS	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	GCM	GCM	GCM	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	GCP	GCP	GCP	77	206	25742.79	77835.76		334.321948	377.843495	7	9	102	206	18	0	59	206	0	23.3766234	32.3529412	.233248036	2450	10	48	0	48	48	0	18642.48	10	48	388.385	20.1680672	0
41390930	02-MAY-22	02-05-22	GDP	GDP	GDP	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	GEP	GEP	GEP	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	GGV	GGV	GGV	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	GMP	GMP	GMP	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	GOV	GOV	GOV	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	GSF	GSF	GSF	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	GTR	GTR	GTR	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	GTT	GTT	GTT	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	HSU	HSU	HSU	77	234	25742.79	0		334.321948	0	7	13	102	384	18	148	59	86	63.2478632	23.3766234	32.3529412	.264951652	2450	10	7	2	9	5	2	0	10	7	0	2.94117647	28.5714286
41390930	02-MAY-22	02-05-22	INT	INT	INT	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	IOP	IOP	IOP	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	LOC	LOC	LOC	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	MEG	MEG	MEG	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	NAT	NAT	NAT	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	PKG	PKG	PKG	77	146	25742.79	35366.7		334.321948	242.237671	7	52	102	426	18	141	59	5	96.5753425	23.3766234	32.3529412	.165311714	2450	10	2	0	4	0	2	161.64	10	2	80.82	.840336134	100
41390930	02-MAY-22	02-05-22	SLB	SLB	SLB	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	WEDD	WEDD	WEDD	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	WHC	WHC	WHC	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	WHD	WHD	WHD	77	27	25742.79	13364.51		334.321948	494.981852	7	9	102	70	18	26	59	1	96.2962963	23.3766234	32.3529412	.030571344	2450	10	3	2	5	1	2	1193.22	10	3	397.74	1.26050420	66.6666667
41390930	02-MAY-22	02-05-22	WHI	WHI	WHI	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	WHPI	WHPI	WHPI	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	02-MAY-22	02-05-22	WHPN	WHPN	WHPN	77	0	25742.79	0		334.321948	0	7	0	102	0	18	0	59	0	0	23.3766234	32.3529412	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	03-MAY-22	03-05-22	ATP	ATP	ATP	83	0	25893.55	0		311.970482	0	12	0	108	0	16	0	67	0	0	19.2771084	34.8739496	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	03-MAY-22	03-05-22	BPR	BPR	BPR	83	0	25893.55	0		311.970482	0	12	0	108	0	16	0	67	0	0	19.2771084	34.8739496	0	2450	10	0	0	0	0	0	0	10	0	0	0	0
41390930	03-MAY-22	03-05-22	CMP	CMP	CMP	83	178	25893.55	0		311.970482	0	12	5	108	404	16	167	67	11	93.8202247	19.2771084	34.8739496	.201544419	2450	10	5	0	11	1	4	0	10	5	0	2.10084034	80
41390930	03-MAY-22	03-05-22	CNT	CNT	CNT	83	244	25893.55	0		311.970482	0	12	45	108	651	16	202	67	42	82.7868852	19.2771084	34.8739496	.276274372	2450	10	6	1	13	2	4	0	10	6	0	2.52100840	66.6666667
41390930	03-MAY-22	03-05-22	COM	COM	COM	83	260	25893.55	158129.86		311.970482	608.191769	12	82	108	690	16	232	67	28	89.2307692	19.2771084	34.8739496	.294390724	2450	10	6	1	15	1	5	3858.04	10	6	643.0066666666666666666666666666666667	2.52100840	83.3333333
