REPORT_ID	RESERVATION_DATE	CHAR_RESERVATION_DATE	MARKET_CODE	CF_MARKET_CODE_SEQ	MARKET_CODE_DESC	S_DEF_ROOMS_DAY	S_DEF_ROOMS_MKT	S_REV_DAY	S_REV_MKT	DAY_ROOMS	TOT_ARR_DAY	TOT_ARR_MKT	ARRIVAL_RMS_DAY	ARR_RMS_MKT	GUEST_DAY	GUEST_MKT	DOUBLE_OCC_DAY	DOUBLE_OCC_MKT	SINGLE_OCC_DAY	SINGLE_OCC_MKT	PER_DOUBLE_MKT	PER_DOUBLE_OCC_DAY	PER_OCC_DAY	PER_OCC_MKT	CS_SUM_OO_MKT	CS_AVG_OO_DAY	NO_DEFINITE_ROOMS	ARRIVAL_RMS	NO_OF_GUESTS	SINGLE_OCCUPANCY	MULTI_OCCUPANCY	TOTAL_REVENUE	OO_ROOMS	PRINT_NO_OF_ROOMS	GET_ARR	PER_OCC	MULTI_OCC_PER
43637430	10-AUG-22	10-08-22	ATP	ATP	ATP	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
43637430	10-AUG-22	10-08-22	BPR	BPR	BPR	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
43637430	10-AUG-22	10-08-22	CMP	CMP	CMP	86	111	35527.81	0		413.114070	0	8	12	247	245	75	96	11	15	86.4864865	87.2093023	36.2869198	.124284803	1457	11	7	1	12	2	5	0	11	7	0	2.95358650	71.4285714
43637430	10-AUG-22	10-08-22	CNT	CNT	CNT	86	1121	35527.81	0		413.114070	0	8	120	247	3867	75	1051	11	70	93.7555754	87.2093023	36.2869198	1.25516454	1457	11	41	3	134	2	39	0	11	41	0	17.2995781	95.1219512
43637430	10-AUG-22	10-08-22	COM	COM	COM	86	760	35527.81	915376.78		413.114070	1204.44313	8	139	247	2209	75	700	11	60	92.1052632	87.2093023	36.2869198	.850959008	1457	11	21	2	65	1	20	25936.07	11	21	1235.050952380952380952380952380952381	8.86075949	95.2380952
43637430	10-AUG-22	10-08-22	DIS	DIS	DIS	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
43637430	10-AUG-22	10-08-22	GAS	GAS	GAS	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
43637430	10-AUG-22	10-08-22	GCM	GCM	GCM	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
43637430	10-AUG-22	10-08-22	GCP	GCP	GCP	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
43637430	10-AUG-22	10-08-22	GDP	GDP	GDP	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
43637430	10-AUG-22	10-08-22	GEP	GEP	GEP	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
43637430	10-AUG-22	10-08-22	GGV	GGV	GGV	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
43637430	10-AUG-22	10-08-22	GMP	GMP	GMP	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
43637430	10-AUG-22	10-08-22	GOV	GOV	GOV	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
43637430	10-AUG-22	10-08-22	GSF	GSF	GSF	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
43637430	10-AUG-22	10-08-22	GTR	GTR	GTR	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
43637430	10-AUG-22	10-08-22	GTT	GTT	GTT	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
43637430	10-AUG-22	10-08-22	HSU	HSU	HSU	86	565	35527.81	0		413.114070	0	8	8	247	769	75	199	11	366	35.2212389	87.2093023	36.2869198	.632620842	1457	11	7	0	9	5	2	0	11	7	0	2.95358650	28.5714286
43637430	10-AUG-22	10-08-22	INT	INT	INT	86	0	35527.81	0		413.114070	0	8	0	247	0	75	0	11	0	0	87.2093023	36.2869198	0	1457	11	0	0	0	0	0	0	11	0	0	0	0
