REPORT_ID	RESERVATION_DATE	CHAR_RESERVATION_DATE	MARKET_CODE	CF_MARKET_CODE_SEQ	MARKET_CODE_DESC	S_DEF_ROOMS_DAY	S_DEF_ROOMS_MKT	S_REV_DAY	S_REV_MKT	DAY_ROOMS	TOT_ARR_DAY	TOT_ARR_MKT	ARRIVAL_RMS_DAY	ARR_RMS_MKT	GUEST_DAY	GUEST_MKT	DOUBLE_OCC_DAY	DOUBLE_OCC_MKT	SINGLE_OCC_DAY	SINGLE_OCC_MKT	PER_DOUBLE_MKT	PER_DOUBLE_OCC_DAY	PER_OCC_DAY	PER_OCC_MKT	CS_SUM_OO_MKT	CS_AVG_OO_DAY	NO_DEFINITE_ROOMS	ARRIVAL_RMS	NO_OF_GUESTS	SINGLE_OCCUPANCY	MULTI_OCCUPANCY	TOTAL_REVENUE	OO_ROOMS	PRINT_NO_OF_ROOMS	GET_ARR	PER_OCC	MULTI_OCC_PER
39327932	13-OCT-21	13-10-21	ATP	ATP	ATP	122	0	33432.05	0		274.033197	0	29	0	281	0	97	0	25	0	0	79.5081967	53.9823009	0	881	22	0	0	0	0	0	0	22	0	0	0	0
39327932	13-OCT-21	13-10-21	BPR	BPR	BPR	122	0	33432.05	0		274.033197	0	29	0	281	0	97	0	25	0	0	79.5081967	53.9823009	0	881	22	0	0	0	0	0	0	22	0	0	0	0
39327932	13-OCT-21	13-10-21	CMP	CMP	CMP	122	189	33432.05	0		274.033197	0	29	6	281	284	97	95	25	94	50.2645503	79.5081967	53.9823009	.210263998	881	22	11	6	15	7	4	0	22	11	0	4.86725664	36.3636364
39327932	13-OCT-21	13-10-21	CNT	CNT	CNT	122	280	33432.05	0		274.033197	0	29	38	281	1010	97	256	25	24	91.4285714	79.5081967	53.9823009	.311502219	881	22	28	8	83	5	23	0	22	28	0	12.3893805	82.1428571
39327932	13-OCT-21	13-10-21	COM	COM	COM	122	398	33432.05	229128.37		274.033197	575.699422	29	98	281	1053	97	379	25	19	95.2261307	79.5081967	53.9823009	.442778155	881	22	34	11	86	3	31	17157.82	22	34	504.6417647058823529411764705882352941	15.0442478	91.1764706
39327932	13-OCT-21	13-10-21	DIS	DIS	DIS	122	0	33432.05	0		274.033197	0	29	0	281	0	97	0	25	0	0	79.5081967	53.9823009	0	881	22	0	0	0	0	0	0	22	0	0	0	0
39327932	13-OCT-21	13-10-21	GAS	GAS	GAS	122	0	33432.05	0		274.033197	0	29	0	281	0	97	0	25	0	0	79.5081967	53.9823009	0	881	22	0	0	0	0	0	0	22	0	0	0	0
39327932	13-OCT-21	13-10-21	GCM	GCM	GCM	122	0	33432.05	0		274.033197	0	29	0	281	0	97	0	25	0	0	79.5081967	53.9823009	0	881	22	0	0	0	0	0	0	22	0	0	0	0
39327932	13-OCT-21	13-10-21	GCP	GCP	GCP	122	0	33432.05	0		274.033197	0	29	0	281	0	97	0	25	0	0	79.5081967	53.9823009	0	881	22	0	0	0	0	0	0	22	0	0	0	0
39327932	13-OCT-21	13-10-21	GDP	GDP	GDP	122	0	33432.05	0		274.033197	0	29	0	281	0	97	0	25	0	0	79.5081967	53.9823009	0	881	22	0	0	0	0	0	0	22	0	0	0	0
39327932	13-OCT-21	13-10-21	GEP	GEP	GEP	122	0	33432.05	0		274.033197	0	29	0	281	0	97	0	25	0	0	79.5081967	53.9823009	0	881	22	0	0	0	0	0	0	22	0	0	0	0
39327932	13-OCT-21	13-10-21	GGV	GGV	GGV	122	0	33432.05	0		274.033197	0	29	0	281	0	97	0	25	0	0	79.5081967	53.9823009	0	881	22	0	0	0	0	0	0	22	0	0	0	0
39327932	13-OCT-21	13-10-21	GMP	GMP	GMP	122	0	33432.05	0		274.033197	0	29	0	281	0	97	0	25	0	0	79.5081967	53.9823009	0	881	22	0	0	0	0	0	0	22	0	0	0	0
39327932	13-OCT-21	13-10-21	GOV	GOV	GOV	122	0	33432.05	0		274.033197	0	29	0	281	0	97	0	25	0	0	79.5081967	53.9823009	0	881	22	0	0	0	0	0	0	22	0	0	0	0
39327932	13-OCT-21	13-10-21	GSF	GSF	GSF	122	0	33432.05	0		274.033197	0	29	0	281	0	97	0	25	0	0	79.5081967	53.9823009	0	881	22	0	0	0	0	0	0	22	0	0	0	0
