REPORT_ID	RESERVATION_DATE	CHAR_RESERVATION_DATE	MARKET_CODE	CF_MARKET_CODE_SEQ	MARKET_CODE_DESC	S_DEF_ROOMS_DAY	S_DEF_ROOMS_MKT	S_REV_DAY	S_REV_MKT	DAY_ROOMS	TOT_ARR_DAY	TOT_ARR_MKT	ARRIVAL_RMS_DAY	ARR_RMS_MKT	GUEST_DAY	GUEST_MKT	DOUBLE_OCC_DAY	DOUBLE_OCC_MKT	SINGLE_OCC_DAY	SINGLE_OCC_MKT	PER_DOUBLE_MKT	PER_DOUBLE_OCC_DAY	PER_OCC_DAY	PER_OCC_MKT	CS_SUM_OO_MKT	CS_AVG_OO_DAY	NO_DEFINITE_ROOMS	ARRIVAL_RMS	NO_OF_GUESTS	SINGLE_OCCUPANCY	MULTI_OCCUPANCY	TOTAL_REVENUE	OO_ROOMS	PRINT_NO_OF_ROOMS	GET_ARR	PER_OCC	MULTI_OCC_PER
39316429	12-OCT-21	12-10-21	ATP	ATP	ATP	103	0	29593.29	0		287.313495	0	17	0	243	0	82	0	21	0	0	79.6116505	45.3744493	0	889	21	0	0	0	0	0	0	21	0	0	0	0
39316429	12-OCT-21	12-10-21	BPR	BPR	BPR	103	0	29593.29	0		287.313495	0	17	0	243	0	82	0	21	0	0	79.6116505	45.3744493	0	889	21	0	0	0	0	0	0	21	0	0	0	0
39316429	12-OCT-21	12-10-21	CMP	CMP	CMP	103	190	29593.29	0		287.313495	0	17	4	243	284	82	94	21	96	49.4736842	79.6116505	45.3744493	.211395320	889	21	6	1	9	3	3	0	21	6	0	2.64317181	50
39316429	12-OCT-21	12-10-21	CNT	CNT	CNT	103	284	29593.29	0		287.313495	0	17	33	243	1028	82	260	21	24	91.5492958	79.6116505	45.3744493	.315980374	889	21	21	1	71	2	19	0	21	21	0	9.25110132	90.4761905
39316429	12-OCT-21	12-10-21	COM	COM	COM	103	403	29593.29	222416.09		287.313495	551.900968	17	99	243	1017	82	380	21	23	94.2928040	79.6116505	45.3744493	.448380601	889	21	31	10	75	6	25	14933.83	21	31	481.7364516129032258064516129032258065	13.6563877	80.6451613
39316429	12-OCT-21	12-10-21	DIS	DIS	DIS	103	0	29593.29	0		287.313495	0	17	0	243	0	82	0	21	0	0	79.6116505	45.3744493	0	889	21	0	0	0	0	0	0	21	0	0	0	0
39316429	12-OCT-21	12-10-21	GAS	GAS	GAS	103	0	29593.29	0		287.313495	0	17	0	243	0	82	0	21	0	0	79.6116505	45.3744493	0	889	21	0	0	0	0	0	0	21	0	0	0	0
39316429	12-OCT-21	12-10-21	GCM	GCM	GCM	103	0	29593.29	0		287.313495	0	17	0	243	0	82	0	21	0	0	79.6116505	45.3744493	0	889	21	0	0	0	0	0	0	21	0	0	0	0
39316429	12-OCT-21	12-10-21	GCP	GCP	GCP	103	0	29593.29	0		287.313495	0	17	0	243	0	82	0	21	0	0	79.6116505	45.3744493	0	889	21	0	0	0	0	0	0	21	0	0	0	0
39316429	12-OCT-21	12-10-21	GDP	GDP	GDP	103	0	29593.29	0		287.313495	0	17	0	243	0	82	0	21	0	0	79.6116505	45.3744493	0	889	21	0	0	0	0	0	0	21	0	0	0	0
39316429	12-OCT-21	12-10-21	GEP	GEP	GEP	103	0	29593.29	0		287.313495	0	17	0	243	0	82	0	21	0	0	79.6116505	45.3744493	0	889	21	0	0	0	0	0	0	21	0	0	0	0
39316429	12-OCT-21	12-10-21	GGV	GGV	GGV	103	0	29593.29	0		287.313495	0	17	0	243	0	82	0	21	0	0	79.6116505	45.3744493	0	889	21	0	0	0	0	0	0	21	0	0	0	0
39316429	12-OCT-21	12-10-21	GMP	GMP	GMP	103	0	29593.29	0		287.313495	0	17	0	243	0	82	0	21	0	0	79.6116505	45.3744493	0	889	21	0	0	0	0	0	0	21	0	0	0	0
39316429	12-OCT-21	12-10-21	GOV	GOV	GOV	103	0	29593.29	0		287.313495	0	17	0	243	0	82	0	21	0	0	79.6116505	45.3744493	0	889	21	0	0	0	0	0	0	21	0	0	0	0
39316429	12-OCT-21	12-10-21	GSF	GSF	GSF	103	0	29593.29	0		287.313495	0	17	0	243	0	82	0	21	0	0	79.6116505	45.3744493	0	889	21	0	0	0	0	0	0	21	0	0	0	0
39316429	12-OCT-21	12-10-21	GTR	GTR	GTR	103	0	29593.29	0		287.313495	0	17	0	243	0	82	0	21	0	0	79.6116505	45.3744493	0	889	21	0	0	0	0	0	0	21	0	0	0	0
39316429	12-OCT-21	12-10-21	GTT	GTT	GTT	103	0	29593.29	0		287.313495	0	17	0	243	0	82	0	21	0	0	79.6116505	45.3744493	0	889	21	0	0	0	0	0	0	21	0	0	0	0
