REPORT_ID	RESERVATION_DATE	CHAR_RESERVATION_DATE	MARKET_CODE	CF_MARKET_CODE_SEQ	MARKET_CODE_DESC	S_DEF_ROOMS_DAY	S_DEF_ROOMS_MKT	S_REV_DAY	S_REV_MKT	DAY_ROOMS	TOT_ARR_DAY	TOT_ARR_MKT	ARRIVAL_RMS_DAY	ARR_RMS_MKT	GUEST_DAY	GUEST_MKT	DOUBLE_OCC_DAY	DOUBLE_OCC_MKT	SINGLE_OCC_DAY	SINGLE_OCC_MKT	PER_DOUBLE_MKT	PER_DOUBLE_OCC_DAY	PER_OCC_DAY	PER_OCC_MKT	CS_SUM_OO_MKT	CS_AVG_OO_DAY	NO_DEFINITE_ROOMS	ARRIVAL_RMS	NO_OF_GUESTS	SINGLE_OCCUPANCY	MULTI_OCCUPANCY	TOTAL_REVENUE	OO_ROOMS	PRINT_NO_OF_ROOMS	GET_ARR	PER_OCC	MULTI_OCC_PER
43662930	11-AUG-22	11-08-22	ATP	ATP	ATP	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	BPR	BPR	BPR	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	CMP	CMP	CMP	105	103	59221.43	0		564.013619	0	38	11	290	232	92	91	13	12	88.3495146	87.6190476	44.1176471	.115305391	1440	10	8	2	14	2	6	0	10	8	0	3.36134454	75
43662930	11-AUG-22	11-08-22	CNT	CNT	CNT	105	1150	59221.43	0		564.013619	0	38	128	290	3988	92	1082	13	68	94.0869565	87.6190476	44.1176471	1.28739029	1440	10	33	3	109	1	32	0	10	33	0	13.8655462	96.9696970
43662930	11-AUG-22	11-08-22	COM	COM	COM	105	796	59221.43	976377.61		564.013619	1226.60504	38	152	290	2320	92	733	13	63	92.0854271	87.6190476	44.1176471	.891097976	1440	10	32	15	92	5	27	39135.11	10	32	1222.9721875	13.4453782	84.375
43662930	11-AUG-22	11-08-22	DIS	DIS	DIS	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	GAS	GAS	GAS	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	GCM	GCM	GCM	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	GCP	GCP	GCP	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	GDP	GDP	GDP	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	GEP	GEP	GEP	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	GGV	GGV	GGV	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	GMP	GMP	GMP	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	GOV	GOV	GOV	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	GSF	GSF	GSF	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	GTR	GTR	GTR	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	GTT	GTT	GTT	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	HSU	HSU	HSU	105	560	59221.43	0		564.013619	0	38	9	290	761	92	198	13	362	35.3571429	87.6190476	44.1176471	.626903099	1440	10	6	1	8	4	2	0	10	6	0	2.52100840	33.3333333
43662930	11-AUG-22	11-08-22	INT	INT	INT	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	IOP	IOP	IOP	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	LOC	LOC	LOC	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	MEG	MEG	MEG	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	NAT	NAT	NAT	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	PKG	PKG	PKG	105	241	59221.43	164851.72		564.013619	684.032033	38	63	290	787	92	238	13	3	98.7551867	87.6190476	44.1176471	.269792226	1440	10	11	10	29	1	10	5852.08	10	11	532.0072727272727272727272727272727273	4.62184874	90.9090909
43662930	11-AUG-22	11-08-22	SLB	SLB	SLB	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	WEDD	WEDD	WEDD	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	WHC	WHC	WHC	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	WHD	WHD	WHD	105	348	59221.43	342896.49		564.013619	985.334741	38	66	290	998	92	341	13	7	97.9885057	87.6190476	44.1176471	.389575497	1440	10	15	7	38	0	15	14234.24	10	15	948.9493333333333333333333333333333333	6.30252101	100
43662930	11-AUG-22	11-08-22	WHI	WHI	WHI	105	55	59221.43	39656.1		564.013619	721.02	38	5	290	99	92	33	13	22	60	87.6190476	44.1176471	.061570840	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	WHPI	WHPI	WHPI	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	11-AUG-22	11-08-22	WHPN	WHPN	WHPN	105	0	59221.43	0		564.013619	0	38	0	290	0	92	0	13	0	0	87.6190476	44.1176471	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	ATP	ATP	ATP	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	BPR	BPR	BPR	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	CMP	CMP	CMP	111	103	64238.75	0		578.727477	0	27	11	302	232	98	91	13	12	88.3495146	88.2882883	46.6386555	.115305391	1440	10	10	3	17	3	7	0	10	10	0	4.20168067	70
43662930	12-AUG-22	12-08-22	CNT	CNT	CNT	111	1150	64238.75	0		578.727477	0	27	128	302	3988	98	1082	13	68	94.0869565	88.2882883	46.6386555	1.28739029	1440	10	30	4	103	1	29	0	10	30	0	12.6050420	96.6666667
43662930	12-AUG-22	12-08-22	COM	COM	COM	111	796	64238.75	976377.61		578.727477	1226.60504	27	152	302	2320	98	733	13	63	92.0854271	88.2882883	46.6386555	.891097976	1440	10	31	10	87	4	27	35472.39	10	31	1144.270645161290322580645161290322581	13.0252101	87.0967742
43662930	12-AUG-22	12-08-22	DIS	DIS	DIS	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	GAS	GAS	GAS	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	GCM	GCM	GCM	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	GCP	GCP	GCP	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	GDP	GDP	GDP	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	GEP	GEP	GEP	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	GGV	GGV	GGV	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	GMP	GMP	GMP	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	GOV	GOV	GOV	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	GSF	GSF	GSF	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	GTR	GTR	GTR	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	GTT	GTT	GTT	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	HSU	HSU	HSU	111	560	64238.75	0		578.727477	0	27	9	302	761	98	198	13	362	35.3571429	88.2882883	46.6386555	.626903099	1440	10	6	1	8	4	2	0	10	6	0	2.52100840	33.3333333
43662930	12-AUG-22	12-08-22	INT	INT	INT	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	IOP	IOP	IOP	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	LOC	LOC	LOC	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
43662930	12-AUG-22	12-08-22	MEG	MEG	MEG	111	0	64238.75	0		578.727477	0	27	0	302	0	98	0	13	0	0	88.2882883	46.6386555	0	1440	10	0	0	0	0	0	0	10	0	0	0	0
